# time: Gyr
# x,y,z: kpc
# vx,vy,vz: km/s
# t x y z vx vy vz
  3.1400	308.7921	 45.7687	192.2509	 97.2414	-52.0602	 18.5589
  3.1500	309.7837	 45.2363	192.4392	 96.8132	-52.1232	 18.2921
  3.1600	310.7709	 44.7033	192.6248	 96.3864	-52.1850	 18.0267
  3.1700	311.7538	 44.1696	192.8077	 95.9609	-52.2458	 17.7628
  3.1800	312.7324	 43.6354	192.9879	 95.5368	-52.3054	 17.5003
  3.1900	313.7066	 43.1005	193.1654	 95.1141	-52.3639	 17.2392
  3.2000	314.6765	 42.5651	193.3403	 94.6928	-52.4213	 16.9796
  3.2100	315.6421	 42.0290	193.5125	 94.2728	-52.4777	 16.7213
  3.2200	316.6035	 41.4924	193.6820	 93.8541	-52.5330	 16.4644
  3.2300	317.5605	 40.9553	193.8490	 93.4367	-52.5873	 16.2088
  3.2400	318.5133	 40.4176	194.0134	 93.0206	-52.6405	 15.9546
  3.2500	319.4619	 39.8793	194.1751	 92.6059	-52.6927	 15.7017
  3.2600	320.4062	 39.3405	194.3343	 92.1924	-52.7439	 15.4502
  3.2700	321.3463	 38.8012	194.4909	 91.7802	-52.7941	 15.2000
  3.2800	322.2822	 38.2614	194.6450	 91.3692	-52.8433	 14.9510
  3.2900	323.2139	 37.7211	194.7965	 90.9595	-52.8915	 14.7034
  3.3000	324.1414	 37.1803	194.9455	 90.5510	-52.9388	 14.4570
  3.3100	325.0647	 36.6390	195.0920	 90.1438	-52.9851	 14.2118
  3.3200	325.9839	 36.0973	195.2360	 89.7378	-53.0305	 13.9680
  3.3300	326.8990	 35.5551	195.3776	 89.3330	-53.0749	 13.7253
  3.3400	327.8099	 35.0125	195.5166	 88.9294	-53.1184	 13.4839
  3.3500	328.7167	 34.4694	195.6532	 88.5270	-53.1610	 13.2437
  3.3600	329.6194	 33.9259	195.7873	 88.1257	-53.2027	 13.0046
  3.3700	330.5180	 33.3819	195.9190	 87.7257	-53.2435	 12.7668
  3.3800	331.4125	 32.8376	196.0483	 87.3268	-53.2834	 12.5301
  3.3900	332.3030	 32.2928	196.1751	 86.9290	-53.3224	 12.2946
  3.4000	333.1894	 31.7477	196.2996	 86.5324	-53.3606	 12.0603
  3.4100	334.0717	 31.2021	196.4216	 86.1370	-53.3979	 11.8271
  3.4200	334.9500	 30.6562	196.5413	 85.7426	-53.4343	 11.5950
  3.4300	335.8243	 30.1099	196.6586	 85.3494	-53.4700	 11.3641
  3.4400	336.6946	 29.5633	196.7736	 84.9573	-53.5047	 11.1342
  3.4500	337.5608	 29.0163	196.8862	 84.5662	-53.5387	 10.9055
  3.4600	338.4231	 28.4690	196.9965	 84.1763	-53.5719	 10.6779
  3.4700	339.2814	 27.9213	197.1045	 83.7874	-53.6042	 10.4513
  3.4800	340.1357	 27.3733	197.2102	 83.3996	-53.6358	 10.2258
  3.4900	340.9861	 26.8250	197.3135	 83.0128	-53.6666	 10.0014
